cx_name,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
Customer_05779,49,blue-collar,married,primary,no,23,yes,no,unknown,23,may,247,1,-1,0,unknown,no
Customer_05780,35,management,single,tertiary,no,2486,yes,no,cellular,25,may,265,1,-1,0,unknown,no
Customer_05781,50,admin.,divorced,secondary,no,81,no,yes,cellular,21,nov,64,1,-1,0,unknown,no
Customer_05782,55,housemaid,married,primary,no,1563,yes,no,cellular,17,nov,128,2,-1,0,unknown,no
Customer_05783,56,blue-collar,married,secondary,no,1602,yes,no,unknown,6,may,427,1,-1,0,unknown,no
Customer_05784,35,technician,single,secondary,no,2144,yes,no,unknown,13,may,188,2,-1,0,unknown,no
Customer_05785,42,blue-collar,married,secondary,no,273,no,no,unknown,12,jun,315,1,-1,0,unknown,no
Customer_05786,34,blue-collar,married,primary,no,455,yes,no,unknown,20,jun,372,3,-1,0,unknown,no
Customer_05787,40,services,single,secondary,no,1038,no,no,unknown,5,jun,741,1,-1,0,unknown,no
Customer_05788,33,services,married,secondary,no,-384,yes,no,cellular,9,jul,125,1,-1,0,unknown,no
Customer_05789,33,management,married,tertiary,no,307,no,no,unknown,16,may,806,4,-1,0,unknown,no
Customer_05790,59,retired,divorced,secondary,no,93,no,no,unknown,26,may,193,2,-1,0,unknown,no
Customer_05791,51,housemaid,divorced,primary,no,127,no,no,unknown,13,sep,69,1,-1,0,unknown,no
Customer_05792,47,services,married,secondary,no,-150,no,no,cellular,14,aug,52,4,-1,0,unknown,no
Customer_05793,48,management,married,tertiary,no,20718,yes,no,unknown,14,may,125,1,-1,0,unknown,no
Customer_05794,31,admin.,single,tertiary,no,-218,yes,no,unknown,2,jun,227,15,-1,0,unknown,no
Customer_05795,39,blue-collar,married,secondary,no,5222,yes,no,cellular,21,nov,239,2,177,1,failure,no
Customer_05796,52,admin.,married,secondary,no,484,yes,no,unknown,6,may,128,1,-1,0,unknown,no
Customer_05797,28,technician,single,tertiary,no,75,yes,yes,cellular,5,may,233,2,-1,0,unknown,no
Customer_05798,56,technician,divorced,secondary,no,1480,yes,yes,cellular,5,feb,576,1,-1,0,unknown,no
Customer_05799,47,services,married,secondary,no,1111,no,no,unknown,20,jun,415,4,-1,0,unknown,no
Customer_05800,77,retired,divorced,primary,no,639,no,no,telephone,16,apr,127,7,-1,0,unknown,no
Customer_05801,39,blue-collar,single,secondary,no,29,yes,no,unknown,7,may,214,2,-1,0,unknown,no
Customer_05802,31,services,single,secondary,no,6374,yes,no,unknown,23,may,922,2,-1,0,unknown,no
Customer_05803,39,management,married,secondary,no,363,yes,yes,cellular,17,jul,184,1,-1,0,unknown,no
Customer_05804,32,blue-collar,married,primary,no,-94,yes,yes,cellular,11,may,308,1,-1,0,unknown,no
Customer_05805,59,admin.,married,secondary,no,92,yes,no,cellular,12,may,139,2,350,1,failure,no
Customer_05806,42,unknown,married,unknown,no,222,no,no,cellular,26,aug,80,16,-1,0,unknown,no
Customer_05807,50,technician,married,primary,no,249,yes,no,unknown,6,may,129,1,-1,0,unknown,no
Customer_05808,44,services,married,secondary,no,1450,yes,no,cellular,14,apr,356,1,314,2,failure,no
Customer_05809,47,housemaid,married,tertiary,no,2290,no,no,cellular,15,apr,54,1,-1,0,unknown,no
Customer_05810,51,technician,married,tertiary,no,0,no,no,telephone,17,nov,81,1,-1,0,unknown,no
Customer_05811,34,technician,married,secondary,no,1026,no,no,cellular,12,nov,319,1,100,6,failure,no
Customer_05812,36,management,married,primary,no,3953,yes,no,cellular,19,nov,277,1,-1,0,unknown,no
Customer_05813,32,blue-collar,single,primary,no,1426,yes,no,cellular,20,nov,114,1,-1,0,unknown,no
Customer_05814,28,blue-collar,single,secondary,no,53,yes,no,cellular,13,may,93,1,-1,0,unknown,no
Customer_05815,34,management,married,tertiary,no,160,yes,yes,cellular,15,jul,130,1,-1,0,unknown,no
Customer_05816,40,management,single,tertiary,no,171,no,no,cellular,19,aug,1241,3,-1,0,unknown,no
Customer_05817,49,management,married,tertiary,no,3237,yes,no,unknown,5,may,232,3,-1,0,unknown,no
Customer_05818,30,self-employed,single,secondary,no,192,no,no,cellular,22,jul,423,1,-1,0,unknown,no
Customer_05819,56,self-employed,married,tertiary,yes,0,no,no,cellular,19,nov,122,1,-1,0,unknown,no
Customer_05820,28,management,single,tertiary,no,385,no,yes,cellular,9,feb,79,4,193,7,failure,no
Customer_05821,31,blue-collar,married,secondary,no,2591,yes,no,cellular,20,nov,55,1,-1,0,unknown,no
Customer_05822,28,blue-collar,single,secondary,no,39,no,no,cellular,31,jul,22,7,-1,0,unknown,no
Customer_05823,53,technician,married,primary,no,44,no,no,unknown,6,jun,256,1,-1,0,unknown,no
Customer_05824,38,management,married,tertiary,no,5432,yes,yes,cellular,17,apr,707,1,149,2,failure,no
Customer_05825,54,retired,divorced,tertiary,no,349,yes,no,cellular,12,may,176,2,175,1,failure,no
Customer_05826,36,management,single,tertiary,no,20,yes,no,cellular,20,apr,766,2,150,3,other,no
Customer_05827,60,retired,divorced,tertiary,no,381,yes,no,cellular,17,apr,208,2,344,4,failure,no
Customer_05828,40,management,married,secondary,no,4025,yes,no,cellular,15,jul,107,4,-1,0,unknown,no
Customer_05829,50,admin.,single,secondary,no,167,no,yes,cellular,28,jul,201,3,-1,0,unknown,no
Customer_05830,28,management,single,tertiary,no,278,no,yes,cellular,29,jan,194,1,-1,0,unknown,no
Customer_05831,33,blue-collar,married,secondary,no,263,yes,no,unknown,21,may,206,3,-1,0,unknown,no
Customer_05832,53,retired,married,secondary,no,4968,no,no,cellular,6,may,109,1,87,2,failure,no
Customer_05833,38,technician,married,secondary,no,581,yes,no,unknown,6,may,79,1,-1,0,unknown,no
Customer_05834,34,management,single,tertiary,no,682,no,no,cellular,27,aug,472,3,-1,0,unknown,no
Customer_05835,41,unknown,married,unknown,no,779,no,no,cellular,30,jul,647,10,-1,0,unknown,no
Customer_05836,64,retired,married,tertiary,no,2139,no,no,cellular,14,oct,632,2,-1,0,unknown,no
Customer_05837,45,management,married,secondary,no,5888,yes,no,unknown,26,may,45,5,-1,0,unknown,no
Customer_05838,38,technician,married,secondary,no,0,yes,yes,cellular,15,jul,146,4,-1,0,unknown,no
Customer_05839,57,management,married,tertiary,no,3431,yes,no,unknown,16,may,73,1,-1,0,unknown,no
Customer_05840,34,management,married,tertiary,no,188,no,no,cellular,5,may,399,1,-1,0,unknown,no
Customer_05841,36,blue-collar,single,primary,no,3214,yes,no,unknown,16,jun,124,2,-1,0,unknown,no
Customer_05842,30,admin.,married,secondary,no,873,yes,no,telephone,12,nov,119,1,167,3,success,no
Customer_05843,32,blue-collar,married,secondary,no,-32,yes,no,cellular,12,may,145,1,-1,0,unknown,no
Customer_05844,42,blue-collar,married,secondary,no,1958,yes,no,unknown,30,may,124,3,-1,0,unknown,no
Customer_05845,35,admin.,married,secondary,yes,76,no,yes,unknown,17,jun,107,1,-1,0,unknown,no
Customer_05846,42,technician,married,secondary,no,1013,no,yes,cellular,28,aug,117,8,-1,0,unknown,no
Customer_05847,50,entrepreneur,married,secondary,no,2731,no,no,cellular,8,aug,111,2,-1,0,unknown,no
Customer_05848,38,management,married,secondary,no,93,no,no,unknown,3,jul,515,2,-1,0,unknown,no
Customer_05849,38,self-employed,married,secondary,no,173,no,no,cellular,18,aug,205,4,-1,0,unknown,no
Customer_05850,55,management,married,primary,no,384,no,no,telephone,4,feb,75,1,-1,0,unknown,no
Customer_05851,60,housemaid,married,unknown,no,491,no,no,cellular,14,aug,503,4,-1,0,unknown,no
Customer_05852,33,management,married,tertiary,no,728,yes,no,cellular,13,aug,275,5,-1,0,unknown,no
Customer_05853,30,technician,single,secondary,no,411,yes,no,cellular,16,apr,948,1,-1,0,unknown,no
Customer_05854,30,management,single,tertiary,no,265,no,no,cellular,25,nov,295,1,93,3,success,no
Customer_05855,51,management,married,tertiary,no,-3,no,no,cellular,21,aug,79,2,-1,0,unknown,no
Customer_05856,37,management,married,tertiary,no,586,yes,no,cellular,11,jul,141,2,-1,0,unknown,no
Customer_05857,37,blue-collar,married,primary,no,-196,yes,no,unknown,26,may,166,2,-1,0,unknown,no
Customer_05858,45,blue-collar,married,primary,no,700,yes,no,telephone,13,may,29,4,-1,0,unknown,no
Customer_05859,37,blue-collar,married,secondary,no,-67,no,no,cellular,2,feb,157,1,-1,0,unknown,no
Customer_05860,48,management,married,tertiary,no,1600,no,no,cellular,18,nov,448,1,-1,0,unknown,no
Customer_05861,42,services,married,secondary,no,508,yes,no,unknown,30,may,70,1,-1,0,unknown,no
Customer_05862,49,technician,married,primary,no,486,no,no,telephone,7,jul,229,5,-1,0,unknown,no
Customer_05863,36,management,single,tertiary,no,243,yes,no,cellular,7,may,160,2,360,3,failure,no
Customer_05864,54,self-employed,married,secondary,no,203,yes,no,telephone,7,jul,238,8,-1,0,unknown,no
Customer_05865,52,management,married,tertiary,no,1944,yes,no,cellular,15,apr,238,3,323,2,failure,no
Customer_05866,30,management,married,tertiary,no,882,no,no,cellular,22,aug,102,6,-1,0,unknown,no
Customer_05867,37,blue-collar,married,secondary,no,2924,no,no,cellular,31,jul,74,2,-1,0,unknown,no
Customer_05868,31,unemployed,married,secondary,no,20,no,no,telephone,18,nov,52,1,-1,0,unknown,no
Customer_05869,26,admin.,married,secondary,no,1417,yes,no,unknown,6,jun,60,3,-1,0,unknown,no
Customer_05870,51,admin.,divorced,secondary,no,340,yes,no,unknown,8,may,186,1,-1,0,unknown,no
Customer_05871,34,services,single,secondary,no,4062,yes,yes,cellular,15,may,29,1,-1,0,unknown,no
Customer_05872,26,blue-collar,married,primary,no,133,no,yes,cellular,25,jul,57,3,-1,0,unknown,no
Customer_05873,32,management,single,tertiary,no,0,yes,yes,cellular,17,nov,107,2,-1,0,unknown,no
Customer_05874,38,services,married,secondary,no,8876,no,no,cellular,2,feb,280,1,75,1,failure,no
Customer_05875,52,admin.,married,secondary,no,423,yes,yes,cellular,20,oct,139,2,96,7,failure,no
Customer_05876,44,management,married,tertiary,no,58,yes,no,cellular,14,jul,72,3,-1,0,unknown,no
Customer_05877,31,services,married,secondary,no,5,yes,no,unknown,16,may,216,1,-1,0,unknown,no
Customer_05878,38,services,married,primary,no,175,no,no,unknown,17,jun,132,2,-1,0,unknown,no
Customer_05879,32,housemaid,married,primary,no,1349,yes,no,cellular,7,aug,132,2,-1,0,unknown,no
Customer_05880,41,blue-collar,married,primary,no,6596,yes,no,cellular,20,nov,88,1,-1,0,unknown,no
Customer_05881,48,management,married,tertiary,no,1741,yes,yes,telephone,18,nov,40,1,-1,0,unknown,no
Customer_05882,29,blue-collar,married,primary,no,25,yes,no,unknown,4,jun,188,2,-1,0,unknown,no
Customer_05883,41,management,married,tertiary,no,0,yes,no,unknown,13,may,161,1,-1,0,unknown,no
Customer_05884,49,management,married,tertiary,no,4374,yes,no,cellular,31,jul,68,3,-1,0,unknown,no
Customer_05885,40,management,married,tertiary,no,16,no,yes,cellular,9,feb,47,4,-1,0,unknown,no
Customer_05886,27,management,single,tertiary,no,574,yes,no,cellular,18,may,196,3,-1,0,unknown,no
Customer_05887,45,blue-collar,single,secondary,no,615,yes,no,cellular,15,may,133,1,-1,0,unknown,no
Customer_05888,48,entrepreneur,divorced,tertiary,no,0,yes,yes,unknown,20,jun,139,1,-1,0,unknown,no
Customer_05889,31,services,married,secondary,no,395,no,no,cellular,25,jul,174,3,-1,0,unknown,no
Customer_05890,45,blue-collar,married,primary,no,678,no,no,cellular,5,aug,104,3,-1,0,unknown,no
Customer_05891,43,housemaid,married,primary,no,25,no,no,cellular,12,aug,121,2,-1,0,unknown,no
Customer_05892,31,admin.,single,secondary,no,626,yes,no,unknown,21,may,211,1,-1,0,unknown,no
Customer_05893,37,management,married,tertiary,no,165,no,no,cellular,24,aug,315,1,83,1,other,no
Customer_05894,38,self-employed,married,secondary,no,746,no,no,unknown,20,jun,256,3,-1,0,unknown,no
Customer_05895,29,services,married,secondary,no,376,no,yes,telephone,28,jan,49,3,183,4,failure,no
Customer_05896,28,blue-collar,married,primary,no,-55,yes,no,unknown,7,may,361,2,-1,0,unknown,no
Customer_05897,55,housemaid,divorced,primary,no,0,no,no,unknown,20,jun,398,2,-1,0,unknown,no
Customer_05898,27,technician,divorced,secondary,no,21,yes,no,cellular,18,may,336,1,356,1,failure,no
Customer_05899,43,self-employed,married,tertiary,no,3003,no,no,cellular,8,aug,358,3,-1,0,unknown,no
Customer_05900,29,management,single,tertiary,no,92,no,no,cellular,2,jun,101,1,92,5,success,no
Customer_05901,52,technician,divorced,secondary,no,511,no,yes,cellular,20,aug,98,4,-1,0,unknown,no
Customer_05902,33,services,married,primary,no,6904,no,no,telephone,20,nov,114,2,-1,0,unknown,no
Customer_05903,27,services,single,secondary,no,795,no,no,cellular,6,feb,101,3,-1,0,unknown,no
Customer_05904,27,technician,single,secondary,no,0,no,no,cellular,6,feb,161,1,-1,0,unknown,no
Customer_05905,31,management,married,tertiary,no,166,no,no,cellular,25,aug,392,6,-1,0,unknown,no
Customer_05906,31,self-employed,married,secondary,no,157,yes,no,unknown,19,may,285,1,-1,0,unknown,no
Customer_05907,45,technician,divorced,secondary,no,0,no,no,cellular,26,aug,64,2,-1,0,unknown,no
Customer_05908,34,technician,single,secondary,no,0,no,no,cellular,28,aug,195,6,-1,0,unknown,no
Customer_05909,48,management,divorced,tertiary,no,174,no,no,cellular,6,aug,290,2,-1,0,unknown,no
Customer_05910,47,blue-collar,married,secondary,no,1536,yes,no,cellular,17,apr,41,1,301,4,other,no
Customer_05911,49,services,married,secondary,no,1114,no,no,cellular,17,nov,283,1,-1,0,unknown,no
Customer_05912,55,retired,divorced,tertiary,no,816,no,no,cellular,18,nov,113,3,-1,0,unknown,no
Customer_05913,51,management,single,tertiary,no,1202,yes,no,cellular,18,nov,99,1,-1,0,unknown,no
Customer_05914,37,management,single,tertiary,no,600,yes,no,cellular,17,nov,116,2,196,1,failure,no
Customer_05915,33,technician,divorced,secondary,yes,6,no,no,cellular,22,aug,239,2,-1,0,unknown,no
Customer_05916,33,blue-collar,married,unknown,no,2655,yes,no,cellular,21,nov,195,1,-1,0,unknown,no
Customer_05917,29,management,single,tertiary,no,499,yes,no,cellular,15,may,338,1,-1,0,unknown,no
Customer_05918,57,housemaid,divorced,primary,no,0,no,no,unknown,9,jun,97,1,-1,0,unknown,no
Customer_05919,60,retired,married,secondary,no,197,no,no,cellular,7,oct,1386,1,-1,0,unknown,no
Customer_05920,51,housemaid,married,primary,no,289,no,no,unknown,14,may,97,5,-1,0,unknown,no
Customer_05921,45,technician,single,tertiary,no,5336,no,no,unknown,28,may,99,2,-1,0,unknown,no
Customer_05922,45,admin.,married,secondary,no,434,no,no,cellular,26,aug,76,4,-1,0,unknown,no
Customer_05923,39,management,married,tertiary,no,691,yes,yes,cellular,16,apr,517,1,255,1,failure,no
Customer_05924,25,blue-collar,single,secondary,no,-250,yes,no,unknown,13,may,456,1,-1,0,unknown,no
Customer_05925,47,blue-collar,married,secondary,no,3696,yes,no,cellular,19,nov,635,3,170,2,failure,no
Customer_05926,34,blue-collar,married,secondary,no,2595,yes,yes,cellular,17,apr,126,1,336,2,other,no
Customer_05927,40,unemployed,married,secondary,no,1077,yes,yes,cellular,17,nov,148,2,-1,0,unknown,no
Customer_05928,48,blue-collar,divorced,secondary,no,501,yes,no,cellular,15,may,12,5,-1,0,unknown,no
Customer_05929,39,technician,single,tertiary,no,21,yes,no,unknown,23,may,58,1,-1,0,unknown,no
Customer_05930,38,services,married,secondary,no,797,yes,no,cellular,20,apr,62,4,-1,0,unknown,no
Customer_05931,32,services,single,secondary,no,1659,yes,no,unknown,30,may,120,6,-1,0,unknown,no
Customer_05932,27,entrepreneur,married,secondary,no,97,yes,yes,cellular,18,may,13,3,-1,0,unknown,no
Customer_05933,47,blue-collar,married,primary,no,2,yes,yes,cellular,20,nov,661,4,190,1,failure,no
Customer_05934,40,management,married,tertiary,no,384,no,no,cellular,20,apr,200,3,327,2,failure,no
Customer_05935,41,technician,married,tertiary,no,63,no,no,cellular,25,aug,36,3,-1,0,unknown,no
Customer_05936,40,admin.,married,secondary,no,1327,yes,yes,unknown,26,may,76,2,-1,0,unknown,no
Customer_05937,39,blue-collar,married,secondary,no,284,yes,yes,cellular,17,apr,1426,2,318,6,failure,no
Customer_05938,45,technician,married,secondary,no,3395,yes,no,cellular,18,nov,92,1,188,1,failure,no
Customer_05939,31,services,single,secondary,no,2038,yes,no,unknown,20,may,148,1,-1,0,unknown,no
Customer_05940,27,admin.,single,secondary,no,15,no,yes,cellular,21,jul,177,1,-1,0,unknown,no
Customer_05941,56,blue-collar,single,secondary,no,1187,yes,no,cellular,5,feb,47,2,-1,0,unknown,no
Customer_05942,39,admin.,married,secondary,no,3047,yes,no,cellular,11,may,279,1,370,2,failure,no
Customer_05943,52,management,married,tertiary,no,11650,yes,no,cellular,17,nov,48,1,-1,0,unknown,no
Customer_05944,58,management,single,tertiary,no,1387,yes,no,unknown,5,may,174,5,-1,0,unknown,no
Customer_05945,48,technician,single,tertiary,no,0,no,no,unknown,16,jun,73,4,-1,0,unknown,no
Customer_05946,33,blue-collar,single,secondary,no,1387,no,no,cellular,5,feb,185,1,-1,0,unknown,no
Customer_05947,38,services,divorced,secondary,no,446,yes,no,unknown,18,jun,373,4,-1,0,unknown,no
Customer_05948,42,technician,single,secondary,no,275,no,no,cellular,26,aug,31,8,-1,0,unknown,no
Customer_05949,36,management,divorced,secondary,no,1655,yes,no,cellular,18,nov,155,2,-1,0,unknown,no
Customer_05950,35,technician,single,secondary,no,196,yes,no,cellular,21,nov,318,1,-1,0,unknown,no
Customer_05951,45,technician,single,tertiary,no,0,no,no,cellular,22,aug,87,4,-1,0,unknown,no
Customer_05952,51,technician,married,secondary,no,1327,no,no,cellular,7,jul,21,2,-1,0,unknown,no
Customer_05953,43,housemaid,married,primary,no,0,yes,no,cellular,25,aug,152,3,-1,0,unknown,no
Customer_05954,45,technician,divorced,tertiary,no,206,no,no,cellular,13,aug,376,4,-1,0,unknown,no
Customer_05955,30,admin.,single,secondary,no,523,no,yes,cellular,12,jun,136,3,101,1,success,no
Customer_05956,40,management,married,tertiary,no,0,no,no,cellular,22,aug,61,4,-1,0,unknown,no
Customer_05957,56,services,married,primary,no,444,yes,no,unknown,6,jun,432,1,-1,0,unknown,no
Customer_05958,48,management,divorced,tertiary,no,1401,yes,no,unknown,20,jun,72,3,-1,0,unknown,no
Customer_05959,32,admin.,married,secondary,no,205,no,no,cellular,18,jul,197,3,-1,0,unknown,no
Customer_05960,47,admin.,single,secondary,no,3957,yes,no,telephone,11,may,58,3,334,3,other,no
Customer_05961,30,technician,single,secondary,no,9645,no,yes,cellular,26,aug,130,10,-1,0,unknown,no
Customer_05962,37,management,married,tertiary,no,620,yes,no,cellular,17,nov,93,3,-1,0,unknown,no
Customer_05963,52,blue-collar,single,secondary,no,1541,yes,no,unknown,14,may,243,1,-1,0,unknown,no
Customer_05964,49,retired,married,primary,no,-37,no,no,unknown,4,jul,191,2,-1,0,unknown,no
Customer_05965,53,management,married,tertiary,no,-601,yes,no,unknown,30,may,509,2,-1,0,unknown,no
Customer_05966,53,services,married,secondary,no,197,yes,no,cellular,17,apr,307,1,-1,0,unknown,no
Customer_05967,34,technician,divorced,secondary,no,-276,yes,no,unknown,29,may,175,3,-1,0,unknown,no
Customer_05968,40,admin.,married,secondary,no,824,yes,no,cellular,17,apr,359,1,-1,0,unknown,no
Customer_05969,39,services,married,secondary,no,636,yes,no,telephone,12,may,15,1,-1,0,unknown,no
Customer_05970,33,blue-collar,married,secondary,no,19,yes,no,cellular,4,feb,56,1,271,1,other,no
Customer_05971,41,blue-collar,married,secondary,no,641,yes,no,unknown,13,may,161,1,-1,0,unknown,no
Customer_05972,31,management,single,tertiary,no,2983,yes,no,cellular,2,jul,153,1,-1,0,unknown,no
Customer_05973,45,services,divorced,secondary,no,0,yes,yes,cellular,21,nov,173,1,192,1,failure,no
Customer_05974,23,admin.,single,secondary,no,252,yes,no,cellular,15,may,56,1,-1,0,unknown,no
Customer_05975,51,management,divorced,tertiary,no,119,no,no,unknown,5,jun,112,2,-1,0,unknown,no
Customer_05976,34,management,single,tertiary,no,171,yes,no,cellular,7,may,191,1,294,1,failure,no
Customer_05977,36,management,married,tertiary,no,0,yes,no,unknown,27,may,145,2,-1,0,unknown,no
Customer_05978,42,admin.,divorced,secondary,no,-249,yes,no,cellular,14,jul,149,3,-1,0,unknown,no
Customer_05979,33,management,married,tertiary,no,455,yes,yes,unknown,29,may,122,10,-1,0,unknown,no
Customer_05980,46,management,married,secondary,no,10,yes,no,cellular,29,jul,122,7,-1,0,unknown,no
Customer_05981,37,admin.,married,secondary,no,529,yes,no,cellular,16,sep,234,1,149,2,other,no
Customer_05982,33,management,single,tertiary,no,1859,yes,no,cellular,30,jan,1169,4,-1,0,unknown,no
Customer_05983,30,admin.,single,secondary,no,613,yes,no,cellular,17,apr,180,2,302,1,failure,no
Customer_05984,53,technician,divorced,secondary,no,751,yes,no,unknown,16,may,343,4,-1,0,unknown,no
Customer_05985,46,management,married,secondary,no,0,no,no,cellular,27,aug,38,6,-1,0,unknown,no
Customer_05986,35,management,married,tertiary,no,1471,yes,yes,cellular,13,aug,236,3,-1,0,unknown,no
Customer_05987,36,technician,single,secondary,no,7503,yes,no,unknown,4,jun,25,1,-1,0,unknown,no
Customer_05988,46,technician,married,secondary,no,68,yes,yes,unknown,16,jun,87,3,-1,0,unknown,no
Customer_05989,31,blue-collar,single,secondary,no,530,no,yes,cellular,18,nov,251,2,-1,0,unknown,no
Customer_05990,52,management,married,tertiary,no,1319,yes,no,cellular,17,nov,113,1,-1,0,unknown,no
Customer_05991,48,admin.,single,secondary,no,479,yes,yes,unknown,18,jun,533,3,-1,0,unknown,no
Customer_05992,45,blue-collar,married,primary,no,360,no,no,unknown,20,jun,98,2,-1,0,unknown,no
Customer_05993,36,management,single,tertiary,no,2163,no,no,cellular,5,jun,317,1,-1,0,unknown,no
Customer_05994,53,retired,married,primary,no,136,yes,no,unknown,6,may,267,2,-1,0,unknown,no
Customer_05995,35,management,married,tertiary,no,-196,yes,no,cellular,22,jul,216,2,-1,0,unknown,no
Customer_05996,44,management,married,tertiary,no,4087,yes,no,unknown,19,may,457,5,-1,0,unknown,no
Customer_05997,38,management,married,tertiary,no,1354,yes,no,cellular,29,jan,50,2,-1,0,unknown,no
Customer_05998,44,blue-collar,married,primary,no,2,no,yes,telephone,7,jul,46,2,-1,0,unknown,no
Customer_05999,51,housemaid,married,unknown,no,2337,yes,no,cellular,27,may,133,2,41,5,success,no
Customer_06000,32,technician,single,tertiary,no,514,yes,yes,cellular,7,may,138,1,168,1,failure,no
Customer_06001,59,blue-collar,married,primary,no,6212,yes,no,cellular,5,may,574,2,-1,0,unknown,no
Customer_06002,31,management,single,tertiary,no,424,no,yes,cellular,7,aug,224,2,-1,0,unknown,no
Customer_06003,52,management,married,tertiary,no,499,no,no,cellular,6,aug,115,4,-1,0,unknown,no
Customer_06004,26,technician,married,tertiary,no,8,yes,yes,unknown,13,may,262,2,-1,0,unknown,no
Customer_06005,40,services,married,secondary,no,1305,no,no,cellular,22,jul,255,1,-1,0,unknown,no
Customer_06006,35,technician,single,secondary,no,300,yes,no,unknown,9,may,338,4,-1,0,unknown,no
Customer_06007,54,admin.,married,primary,no,976,yes,no,unknown,3,jun,137,3,-1,0,unknown,no
Customer_06008,36,entrepreneur,married,tertiary,no,2700,no,no,cellular,4,feb,99,3,-1,0,unknown,no
Customer_06009,45,self-employed,married,tertiary,no,-497,yes,yes,cellular,20,nov,260,1,-1,0,unknown,no
Customer_06010,29,unemployed,single,secondary,no,2424,no,no,cellular,6,feb,93,1,-1,0,unknown,no
Customer_06011,49,management,divorced,tertiary,no,-2049,yes,no,unknown,30,may,169,3,-1,0,unknown,no
Customer_06012,52,services,married,secondary,no,2081,yes,no,unknown,29,may,150,1,-1,0,unknown,no
Customer_06013,52,management,married,secondary,no,189,no,no,cellular,22,aug,90,2,-1,0,unknown,no
Customer_06014,47,unemployed,divorced,secondary,no,0,no,yes,cellular,30,jan,127,2,233,8,other,no
Customer_06015,33,services,divorced,secondary,no,327,yes,no,unknown,7,may,109,1,-1,0,unknown,no
Customer_06016,30,technician,single,secondary,no,426,yes,no,telephone,17,nov,127,4,111,6,failure,no
Customer_06017,52,self-employed,divorced,secondary,no,1291,yes,no,cellular,19,nov,559,1,169,2,failure,no
Customer_06018,54,management,divorced,tertiary,no,3473,yes,no,cellular,12,aug,306,2,-1,0,unknown,no
Customer_06019,59,retired,married,secondary,no,434,yes,no,unknown,12,may,63,3,-1,0,unknown,no
Customer_06020,35,management,married,tertiary,no,105,yes,no,cellular,6,may,36,1,365,3,failure,no
Customer_06021,29,blue-collar,married,secondary,no,975,yes,no,unknown,27,may,265,2,-1,0,unknown,no
Customer_06022,33,technician,single,secondary,no,-479,no,no,cellular,7,aug,235,1,-1,0,unknown,no
Customer_06023,32,technician,married,primary,no,62,yes,yes,unknown,13,may,120,1,-1,0,unknown,no
Customer_06024,50,blue-collar,married,primary,no,0,no,no,unknown,9,jun,199,4,-1,0,unknown,no
Customer_06025,54,entrepreneur,married,secondary,no,0,no,no,unknown,9,jun,96,1,-1,0,unknown,no
Customer_06026,49,technician,single,secondary,no,1202,yes,no,unknown,18,jun,122,1,-1,0,unknown,no
Customer_06027,39,admin.,single,secondary,no,2854,yes,no,unknown,2,jun,64,1,-1,0,unknown,no
Customer_06028,34,management,single,tertiary,no,9,no,no,cellular,11,jul,439,2,-1,0,unknown,no
Customer_06029,31,self-employed,single,secondary,no,203,no,yes,cellular,19,nov,177,1,-1,0,unknown,no
Customer_06030,46,technician,divorced,tertiary,no,0,yes,no,cellular,11,aug,249,5,-1,0,unknown,no
Customer_06031,59,retired,married,secondary,no,2467,no,no,cellular,20,nov,972,2,-1,0,unknown,no
Customer_06032,32,technician,married,tertiary,no,3850,yes,no,cellular,20,apr,63,4,-1,0,unknown,no
Customer_06033,39,admin.,married,secondary,no,47,yes,no,cellular,16,aug,143,2,371,6,failure,no
Customer_06034,54,blue-collar,married,primary,no,1895,yes,no,cellular,17,apr,345,1,-1,0,unknown,no
Customer_06035,33,technician,divorced,secondary,no,522,no,yes,cellular,7,jul,559,4,-1,0,unknown,no
Customer_06036,59,blue-collar,married,secondary,yes,-918,yes,no,unknown,16,jun,253,2,-1,0,unknown,no
Customer_06037,28,blue-collar,single,secondary,no,-193,no,no,cellular,18,jul,580,7,-1,0,unknown,no
Customer_06038,48,blue-collar,married,secondary,no,48,yes,yes,unknown,29,may,144,1,-1,0,unknown,no
Customer_06039,39,management,married,tertiary,no,0,yes,yes,cellular,17,jul,301,1,-1,0,unknown,no
Customer_06040,41,technician,married,secondary,no,201,no,yes,cellular,14,jul,53,8,-1,0,unknown,no
Customer_06041,33,admin.,single,secondary,no,598,yes,no,unknown,28,may,189,1,-1,0,unknown,no
Customer_06042,37,management,married,primary,no,1506,no,no,cellular,2,nov,101,3,80,3,success,no
Customer_06043,30,admin.,married,tertiary,no,26,yes,no,cellular,16,apr,62,1,323,1,failure,no
Customer_06044,36,management,married,tertiary,no,1582,no,no,telephone,3,feb,26,2,197,1,failure,no
Customer_06045,53,blue-collar,divorced,primary,no,559,no,no,telephone,9,feb,16,5,-1,0,unknown,no
Customer_06046,26,admin.,single,secondary,yes,0,yes,no,cellular,16,jul,157,2,-1,0,unknown,no
Customer_06047,59,retired,married,primary,no,-411,no,no,cellular,29,jan,225,1,-1,0,unknown,no
Customer_06048,44,blue-collar,single,secondary,no,36,yes,no,unknown,8,may,712,1,-1,0,unknown,no
